04|JIUWIX|2026-01-01|2026-01-01 19:10:46.773000|1|1|FFT||9053728143|0|HK||K6 ||||||VN||||0
04|MCHTEE|2026-01-01|2026-01-01 19:45:59.273000|1|1|FFT||9067131952|0|HK||K6 ||||||VN||||0
04|OAISOZ|2026-01-01|2026-01-01 20:30:27.277000|1|1|FFT||9067131952|0|HK||K6 ||||||VN||||0
04|HHFOQR|2026-01-01|2026-01-01 20:47:14.287000|1|1|FFT||9067131952|0|HK||K6 ||||||VN||||0
04|FNIQWZ|2025-12-18|2026-01-01 21:43:34.791000|1|2|FFT||1135592625|NO AGREEMENT|NO||K6 ||||||WS||||0
04|CSKMLA|2026-01-01|2026-01-01 22:20:00.142000|1|1|FFT||650601296832|NO AGREEMENT|NO||K6 ||||||MU||||0
04|NXDGWB|2026-01-01|2026-01-01 22:20:43.891000|1|1|FFT||5661314386|NO AGREEMENT|NO||K6 ||||||NH||||0
04|MJMMML|2026-01-01|2026-01-01 22:26:43.738000|1|1|FFT||93168186|0|HK||K6 ||||||VN||||0
04|HGNJJI|2026-01-01|2026-01-01 22:32:42.082000|1|1|FFT||93168186|0|HK||K6 ||||||VN||||0
04|NVSWVW|2026-01-01|2026-01-01 22:54:50.280000|1|1|FFT||93168186|0|HK||VN ||||||VN||||0
04|GBZPSK|2025-08-28|2026-01-01 23:27:43.607000|1|0|FFT||202232122|NAME NOT IN PNR|NO||K6 ||||||SU||||0
04|OAENCY|2026-01-01|2026-01-01 23:35:04.391000|1|1|FFT||9064226776|0|HK||K6 ||||||VN||||0
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|5|4|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6||||0
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|3|3|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6||||0
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|2|2|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6||||0
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|4|5|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6||||0
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|1|1|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6||||0
04|JTGJKA|2026-01-01|2026-01-01 23:42:35.289000|1|1|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6||||0
04|JSYRIX|2026-01-01|2026-01-01 23:42:38.291000|1|1|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6||||0
04|SEMOVU|2025-12-28|2026-01-01 23:42:41.320000|1|1|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6||||0
04|ODERCI|2026-01-01|2026-01-01 23:57:09.748000|1|2|FFT||462995832448|0|HK||K6 ||||||CZ||||0
04|NWLMQJ|2026-01-02|2026-01-02 00:15:03.586000|1|1|FFT||9064226776|0|HK||K6 ||||||VN||||0
04|OCMQGY|2026-01-02|2026-01-02 00:36:15.059000|2|2|FFT||9202651802|0|HK||K6 ||||||VN||||0
04|OCMQGY|2026-01-02|2026-01-02 00:36:15.059000|1|1|FFT||9602123463|0|HK||K6 ||||||VN||||0
04|QWGRZW|2025-11-22|2026-01-02 00:54:01.752000|1|1|FFT||9058279467|0|HK||K6 ||||||VN||||0
04|FUGRKI|2025-12-18|2026-01-02 01:08:18.209000|1|1|FFT||9900497144|0|HK||K6 ||||||VN||||0
04|SHKTEY|2025-12-31|2026-01-02 01:47:02.709000|1|1|FFT||5114570870|0|HK||K6 ||||||AF||||0
04|GGVQNG|2025-12-09|2026-01-02 02:00:30.014000|3|3|FFT||2288162395|0|HK||K6 ||||||DL||||0
04|GGVQNG|2025-12-09|2026-01-02 02:00:30.014000|1|1|FFT||2646931309|0|HK||K6 ||||||DL||||0
04|GGVQNG|2025-12-09|2026-01-02 02:00:30.014000|2|2|FFT||9016846405|0|HK||K6 ||||||DL||||0
04|GGVQNG|2025-12-09|2026-01-02 02:00:30.014000|4|4|FFT||4011865377|0|HK||K6 ||||||DL||||0
04|NZSCPI|2026-01-01|2026-01-02 02:10:24.822000|1|1|FFT||9067131952|0|HK||K6 ||||||VN||||0
04|UEKFWB|2026-01-01|2026-01-02 02:10:28.417000|1|1|FFT||95585532|0|HK||K6 ||||||VN||||0
04|HVQLGV|2025-10-17|2026-01-02 02:16:38.785000|1|1|FFT||9062244187|0|HK||K6 ||||||VN||||0
04|KSFPDG|2025-11-22|2026-01-02 02:18:59.760000|1|1|FFT||5183461475|NO AGREEMENT|NO||K6 ||||||NH||||0
04|CBTNHO|2025-09-27|2026-01-02 02:29:46.515000|1|1|FFT||9067162377|0|HK||K6 ||||||VN||||0
04|YWXDRE|2026-01-02|2026-01-02 02:46:16.640000|1|1|FFT||9900083891|0|HK||K6 ||||||VN||||0
04|DHPXEV|2025-07-15|2026-01-02 02:55:17.808000|2|1|FFT||9064230047|0|HK||K6 ||||||VN||||0
04|DHPXEV|2025-07-15|2026-01-02 02:55:17.808000|1|2|FFT||9064230047|0|HK||K6 ||||||VN||||0
04|NMMENG|2025-11-30|2026-01-02 02:57:25.167000|1|1|FFT||9802656176|0|HK||K6 ||||||VN||||0
04|IUHSPB|2026-01-01|2026-01-02 02:58:42.303000|1|1|FFT||114118304434|0|HK||K6 ||||||KE||||0
04|NFDUGJ|2025-12-13|2026-01-02 03:21:41.422000|1|1|FFT||12CAMBODIA|0|HK||K6 ||||||K6||||0
04|CSVDBN|2025-08-28|2026-01-02 03:26:04.668000|1|1|FFT||9800501427|0|HK||K6 ||||||VN||||0
04|CSVDBN|2025-08-28|2026-01-02 03:26:04.668000|2|2|FFT||9063460096|0|HK||K6 ||||||VN||||0
04|JMSDQW|2025-09-30|2026-01-02 03:27:32.544000|1|2|FFT||5060926716|0|HK||K6 ||||||KL||||0
04|NMIHQR|2026-01-02|2026-01-02 03:47:10.193000|1|1|FFT||91833055|0|HK||K6 ||||||VN||||0
04|IBVOMA|2025-12-29|2026-01-02 03:47:17.013000|1|1|FFT||91833055|0|HK||K6 ||||||VN||||0
04|CAXFYC|2026-01-02|2026-01-02 04:03:27.626000|1|1|FFT||93168186|0|HK||K6 ||||||VN||||0
04|GQREIF|2025-11-09|2026-01-02 04:15:00.644000|2|2|FFT||9113758040|0|HK||K6 ||||||UX||||0
04|GQREIF|2025-11-09|2026-01-02 04:15:00.644000|1|1|FFT||9111192580|0|HK||K6 ||||||UX||||0
04|QNNSJR|2025-11-20|2026-01-02 04:15:48.965000|1|20|FFT||9100318115|0|HK||K6 ||||||VN||||0
04|UIDZJF|2026-01-01|2026-01-02 04:22:29.817000|2|2|FFT||2276714561|0|HK||K6 ||||||DL||||0
04|UIDZJF|2026-01-01|2026-01-02 04:22:29.817000|1|1|FFT||2008527232|0|HK||K6 ||||||DL||||0
04|LHSGWX|2025-10-04|2026-01-02 05:08:04.813000|1|1|FFT||1620181801|0|HK||K6 ||||||AF||||0
04|LHSGWX|2025-10-04|2026-01-02 05:08:04.813000|2|2|FFT||1020573130|0|HK||K6 ||||||AF||||0
04|KXHJOX|2025-10-26|2026-01-02 05:37:53.101000|1|1|FFT||9060388542|0|HK||K6 ||||||VN||||0
04|NLGWYP|2026-01-02|2026-01-02 06:07:07.555000|1|1|FFT||9065135532|0|HK||K6 ||||||VN||||0
04|JKKMTM|2025-04-22|2026-01-02 06:19:45.115000|1|1|FFT||9041338960|0|HK||K6 ||||||VN||||0
04|QDJTYT|2025-12-30|2026-01-02 06:37:41.356000|1|1|FFT||9067128375|0|HK||VN ||||||VN||||0
04|QTVPJO|2026-01-02|2026-01-02 06:41:57.164000|1|1|FFT||9014725260|0|HK||K6 ||||||VN||||0
04|LPRHUS|2026-01-02|2026-01-02 07:34:35.265000|1|1|FFT||1192199642|0|HK||K6 ||||||AF||||0
04|YHNISU|2026-01-02|2026-01-02 07:35:03.844000|1|1|FFT||9067181907|0|HK||K6 ||||||VN||||0
04|LNQBLY|2026-01-02|2026-01-02 07:46:20.239000|1|1|FFT||9016323059|0|HK||K6 ||||||VN||||0
04|NJSBZI|2025-06-11|2026-01-02 08:16:05.392000|1|2|FFT||91119299759|INVLD ACCT NUMBER|NO||K6 ||||||DL||||0
04|KRSIAK|2025-11-06|2026-01-02 08:27:40.061000|1|1|FFT||9065656492|0|HK||K6 ||||||VN||||0
04|LZSDMI|2026-01-02|2026-01-02 08:37:06.510000|1|1|FFT||9065135532|0|HK||K6 ||||||VN||||0
04|YHRVPX|2026-01-02|2026-01-02 08:42:03.290000|1|1|FFT||9065135532|0|HK||K6 ||||||VN||||0
04|HBLJHL|2025-11-18|2026-01-02 08:52:33.148000|2|2|FFT||9059027449|0|HK||K6 ||||||VN||||0
04|HBLJHL|2025-11-18|2026-01-02 08:52:33.148000|1|1|FFT||9059026988|0|HK||K6 ||||||VN||||0
04|AOIPQT|2025-11-06|2026-01-02 09:06:42.252000|1|1|FFT||9065658647|0|HK||K6 ||||||VN||||0
04|KAVUKK|2026-01-02|2026-01-02 09:19:17.474000|1|1|FFT||9067179827|0|HK||K6 ||||||VN||||0
04|LWFVEU|2026-01-02|2026-01-02 09:49:16.507000|1|1|FFT||9047028883|0|HK||K6 ||||||VN||||0
04|LWFVEU|2026-01-02|2026-01-02 09:49:16.507000|2|2|FFT||9047986102|0|HK||K6 ||||||VN||||0
04|GBZPSK|2025-08-28|2026-01-01 23:27:43.607000|1|0|FFT|||0|KN||K  ||||||6S|AFF |2025-08-28|19:07:00|5
04|GQREIF|2025-11-09|2026-01-02 04:15:00.644000|1|1|FFT||9111192580|0|HK||K6 ||||||UX|AFF |2025-11-09|15:51:00|4
04|GQREIF|2025-11-09|2026-01-02 04:15:00.644000|1|2|FFT||9113758040|0|HK||K6 ||||||UX|AFF |2025-11-09|15:51:00|5
04|KIOEYV|2025-11-14|2026-01-01 18:52:00.830000|1|1|FFT||9061683715|0|HK||K6 ||||||VN|AFF |2025-11-14|18:17:00|1
04|NMMENG|2025-11-30|2026-01-02 02:57:25.167000|1|1|FFT||9802656176|0|HK||K6 ||||||VN|AFF |2025-11-30|23:55:00|1
04|KSFPDG|2025-11-22|2026-01-02 02:18:59.760000|1|1|FFT||5183461475|NO AGREEMENT|NO||K6 ||||||NH|AFF |2025-12-04|05:33:00|8
04|JCFVAV|2025-12-31|2026-01-01 17:30:10.621000|1|1|FFT||9201926364|0|HK||K6 ||||||VN|AFF |2025-12-31|01:27:00|1
04|GQREIF|2025-11-09|2026-01-02 04:15:00.644000|2|2|FFT||9113758040|0|HK||K6 ||||||UX|AFF |2025-12-31|17:41:00|7
04|GQREIF|2025-11-09|2026-01-02 04:15:00.644000|1|2|FFT||9113758040|0|HK||K6 ||||||UX|XFF |2025-12-31|17:41:00|7
04|FAEKAR|2026-01-01|2026-01-01 10:43:58.850000|1|1|FFT||94249368|0|HK||K6 ||||||VN|AFF |2026-01-01|02:25:00|1
04|GDFUVW|2026-01-01|2026-01-01 11:21:13.060000|1|1|FFT||93155607|0|HK||K6 ||||||VN|AFF |2026-01-01|11:21:00|4
04|ENQAIS|2025-10-12|2026-01-01 15:47:12.746000|1|3|FFT||WE5179871|0|HK||K6 ||||||CI|AFF |2026-01-01|15:47:00|9
04|ENQAIS|2025-10-12|2026-01-01 15:47:12.746000|1|1|FFT||9099391576|0|HK||K6 ||||||DL|AFF |2026-01-01|15:43:00|7
04|ENQAIS|2025-10-12|2026-01-01 15:47:12.746000|2|2|FFT||WB3781541|0|HK||K6 ||||||CI|AFF |2026-01-01|15:43:00|7
04|CIXBYB|2025-12-21|2026-01-01 16:35:44.455000|1|1|FFT||90105409|0|HK||K6 ||||||VN|AFF |2026-01-01|16:35:00|6
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|4|5|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6|AFF |2026-01-01|23:42:00|5
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|3|3|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6|AFF |2026-01-01|23:42:00|5
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|2|2|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6|AFF |2026-01-01|23:42:00|5
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|5|4|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6|AFF |2026-01-01|23:42:00|5
04|GWPLLO|2025-11-28|2026-01-01 23:42:32.279000|1|1|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6|AFF |2026-01-01|23:42:00|5
04|JTGJKA|2026-01-01|2026-01-01 23:42:35.289000|1|1|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6|AFF |2026-01-01|23:42:00|5
04|JSYRIX|2026-01-01|2026-01-01 23:42:38.291000|1|1|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6|AFF |2026-01-01|23:42:00|5
04|SEMOVU|2025-12-28|2026-01-01 23:42:41.320000|1|1|FFT||PREMIUMLOUNGE|0|HK||K6 ||||||K6|AFF |2026-01-01|23:42:00|6
04|ODERCI|2026-01-01|2026-01-01 23:57:09.748000|1|2|FFT||462995832448|0|HK||K6 ||||||CZ|AFF |2026-01-01|23:34:00|1
04|JMSDQW|2025-09-30|2026-01-02 03:27:32.544000|1|2|FFT||5060926716|0|HK||K6 ||||||KL|AFF |2026-01-01|21:41:00|6
04|FUGRKI|2025-12-18|2026-01-02 01:08:18.209000|1|1|FFT||9900497144|0|HK||K6 ||||||VN|XFF |2026-01-02|01:08:00|6
04|FUGRKI|2025-12-18|2026-01-02 01:08:18.209000|2|1|FFT||9900497144|0|HK||K6 ||||||VN|AFF |2026-01-02|01:08:00|6
04|GGVQNG|2025-12-09|2026-01-02 02:00:30.014000|1|2|FFT||9016846405|0|HK||K6 ||||||DL|AFF |2026-01-02|00:15:00|15
04|GGVQNG|2025-12-09|2026-01-02 02:00:30.014000|1|3|FFT||2288162395|0|HK||K6 ||||||DL|AFF |2026-01-02|00:14:00|13
04|GGVQNG|2025-12-09|2026-01-02 02:00:30.014000|1|4|FFT||4011865377|0|HK||K6 ||||||DL|AFF |2026-01-02|00:13:00|12
04|GGVQNG|2025-12-09|2026-01-02 02:00:30.014000|1|1|FFT||2646931309|0|HK||K6 ||||||DL|AFF |2026-01-02|00:14:00|14
04|CBTNHO|2025-09-27|2026-01-02 02:29:46.515000|1|1|FFT||9067162377|0|HK||K6 ||||||VN|AFF |2026-01-02|02:29:00|7
04|YWXDRE|2026-01-02|2026-01-02 02:46:16.640000|1|1|FFT||9900083891|0|HK||K6 ||||||VN|AFF |2026-01-02|02:46:00|1
04|DHPXEV|2025-07-15|2026-01-02 02:55:17.808000|1|2|FFT||9064230047|0|HK||K6 ||||||VN|AFF |2026-01-02|02:55:00|9
04|DHPXEV|2025-07-15|2026-01-02 02:55:17.808000|2|1|FFT||9064230047|0|HK||K6 ||||||VN|AFF |2026-01-02|02:55:00|9
04|IUHSPB|2026-01-01|2026-01-02 02:58:42.303000|1|1|FFT||114118304434|0|HK||K6 ||||||KE|AFF |2026-01-02|02:58:00|5
04|CSVDBN|2025-08-28|2026-01-02 03:26:04.668000|1|1|FFT||9800501427|0|HK||K6 ||||||VN|AFF |2026-01-02|03:16:00|7
04|CSVDBN|2025-08-28|2026-01-02 03:26:04.668000|2|2|FFT||9063460096|0|HK||K6 ||||||VN|AFF |2026-01-02|03:16:00|7
04|QNNSJR|2025-11-20|2026-01-02 04:15:48.965000|1|20|FFT||9100318115|0|HK||K6 ||||||VN|AFF |2026-01-02|03:24:00|10
04|LHSGWX|2025-10-04|2026-01-02 05:08:04.813000|1|1|FFT||1620181801|0|HK||K6 ||||||AF|AFF |2026-01-02|05:08:00|11
04|LHSGWX|2025-10-04|2026-01-02 05:08:04.813000|2|2|FFT||1020573130|0|HK||K6 ||||||AF|AFF |2026-01-02|05:08:00|11
04|LWFVEU|2026-01-02|2026-01-02 09:49:16.507000|1|1|FFT||9047028883|0|HK||K6 ||||||VN|AFF |2026-01-02|09:42:00|1
04|LWFVEU|2026-01-02|2026-01-02 09:49:16.507000|2|2|FFT||9047986102|0|HK||K6 ||||||VN|AFF |2026-01-02|09:42:00|1
