06|JKKMTM|2025-04-22|2026-01-02 06:19:45.115000|1|1|K6 |0825 |2|8|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|JKKMTM|2025-04-22|2026-01-02 06:19:45.115000|1|5|K6 |0824 |2|7|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|JKKMTM|2025-04-22|2026-01-02 06:19:45.115000|4|8|K6 |0824 |2|7|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|JKKMTM|2025-04-22|2026-01-02 06:19:45.115000|4|4|K6 |0825 |2|8|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|JTPJGP|2026-01-01|2026-01-01 20:19:03.782000|1|1|K6 |0106 |2|3|B|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|JTPJGP|2026-01-01|2026-01-01 20:19:03.782000|2|2|K6 |0106 |2|3|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|JUNTUH|2026-01-01|2026-01-01 21:27:35.463000|1|1|K6 |0105 |2|15|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|JYPMPN|2025-10-03|2026-01-01 22:09:26.623000|1|1|K6 |0131 |2|2|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|JYPMPN|2025-10-03|2026-01-01 22:09:26.623000|2|2|K6 |0131 |2|2|B|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|JZCUTF|2025-12-25|2026-01-01 22:27:42.732000|2|2|K6 |0105 |2|15|B|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|JZCUTF|2025-12-25|2026-01-01 22:27:42.732000|1|1|K6 |0105 |2|15|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|KCLSAM|2025-10-21|2026-01-02 02:00:25.906000|2|2|K6 |0840 |2|6|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|KCLSAM|2025-10-21|2026-01-02 02:00:25.906000|1|1|K6 |0840 |2|6|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|KGWTDR|2025-11-11|2026-01-02 01:32:55.740000|2|2|K6 |0840 |2|8|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|KGWTDR|2025-11-11|2026-01-02 01:32:55.740000|1|1|K6 |0840 |2|8|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|KNDKHC|2025-12-30|2026-01-01 17:17:12.485000|4|7|K6 |0813 |2|15|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|KNDKHC|2025-12-30|2026-01-01 17:17:12.485000|3|6|K6 |0813 |2|15|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|KNDKHC|2025-12-30|2026-01-01 17:17:12.485000|1|4|K6 |0813 |2|15|G|HK |N|Y|Y|N|N|N|Y|N|N|N||||0
06|KNDKHC|2025-12-30|2026-01-01 17:17:12.485000|2|5|K6 |0813 |2|15|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|KNTUPV|2025-10-12|2026-01-01 16:29:14.033000|1|1|K6 |0838 |2|15|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|KNTUPV|2025-10-12|2026-01-01 16:29:14.033000|2|2|K6 |0838 |2|15|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|KTURAC|2025-11-04|2026-01-01 21:18:55.462000|3|6|K6 |0839 |2|5|C|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|KTURAC|2025-11-04|2026-01-01 21:18:55.462000|4|7|K6 |0839 |2|5|B|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|KTURAC|2025-11-04|2026-01-01 21:18:55.462000|1|4|K6 |0839 |2|5|D|HK |N|Y|Y|N|N|N|Y|N|N|N||||0
06|KTURAC|2025-11-04|2026-01-01 21:18:55.462000|2|5|K6 |0839 |2|5|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|KUQYPA|2025-05-13|2026-01-02 03:19:02.645000|1|1|K6 |0840 |2|7|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|KUQYPA|2025-05-13|2026-01-02 03:19:02.645000|2|2|K6 |0840 |2|7|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|LDEJUT|2025-12-30|2026-01-02 06:45:53.647000|1|1|K6 |0668 |2|12|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|LHQJGQ|2025-11-12|2026-01-01 22:28:50.584000|1|4|K6 |0824 |2|2|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|LHQJGQ|2025-11-12|2026-01-01 22:28:50.584000|2|5|K6 |0824 |2|2|B|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|LPRHUS|2026-01-02|2026-01-02 07:34:35.265000|1|4|K6 |0816 |2|2|D|HK |N|Y|Y|N|N|N|Y|N|N|N||||0
06|LUZEXX|2025-11-04|2026-01-01 19:14:07.223000|1|1|K6 |0809 |2|6|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|LUZEXX|2025-11-04|2026-01-01 19:14:07.223000|2|2|K6 |0809 |2|6|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|MDHCIQ|2025-10-16|2026-01-01 22:40:54.084000|1|1|K6 |0724 |2|15|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|MDHCIQ|2025-10-16|2026-01-01 22:40:54.084000|1|2|K6 |0723 |2|7|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|MTCZMB|2025-11-21|2026-01-02 00:07:51.033000|2|5|K6 |0828 |2|20|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|MTCZMB|2025-11-21|2026-01-02 00:07:51.033000|1|4|K6 |0828 |2|20|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|MZKPEM|2025-10-08|2026-01-02 01:28:38.693000|4|4|K6 |0840 |2|6|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|MZKPEM|2025-10-08|2026-01-02 01:28:38.693000|6|6|K6 |0840 |2|6|F|HK |N|Y|Y|N|N|N|Y|N|N|N||||0
06|MZKPEM|2025-10-08|2026-01-02 01:28:38.693000|5|5|K6 |0840 |2|6|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|MZKPEM|2025-10-08|2026-01-02 01:28:38.693000|3|3|K6 |0840 |2|6|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|MZKPEM|2025-10-08|2026-01-02 01:28:38.693000|2|2|K6 |0840 |2|6|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|MZKPEM|2025-10-08|2026-01-02 01:28:38.693000|1|1|K6 |0840 |2|6|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|NCNVYL|2025-10-26|2026-01-02 01:19:27.355000|1|4|K6 |0841 |2|6|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|NCNVYL|2025-10-26|2026-01-02 01:19:27.355000|2|5|K6 |0841 |2|6|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|NDWJSW|2025-09-23|2026-01-01 22:33:29.603000|1|1|K6 |0841 |2|6|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|NDWJSW|2025-09-23|2026-01-01 22:33:29.603000|2|2|K6 |0841 |2|6|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|NGTWCJ|2025-07-16|2026-01-01 23:30:27.308000|2|2|K6 |0131 |2|2|B|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|NGTWCJ|2025-07-16|2026-01-01 23:30:27.308000|1|1|K6 |0131 |2|2|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|NJSBZI|2025-06-11|2026-01-02 08:16:05.392000|2|2|K6 |0825 |2|6|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|NJSBZI|2025-06-11|2026-01-02 08:16:05.392000|1|1|K6 |0825 |2|6|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|NKMYIP|2026-01-02|2026-01-02 04:15:01.104000|1|4|K6 |0809 |2|6|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|NKMYIP|2026-01-02|2026-01-02 04:15:01.104000|2|5|K6 |0809 |2|6|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|NKMYIP|2026-01-02|2026-01-02 04:15:01.104000|3|6|K6 |0809 |2|6|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|NWAXKT|2026-01-01|2026-01-01 19:58:44.405000|1|4|K6 |0808 |2|6|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|NWJEGK|2026-01-02|2026-01-02 03:59:34.880000|1|1|K6 |0723 |2|7|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|OIDYPT|2025-10-06|2026-01-02 02:31:47.371000|2|2|K6 |0809 |2|6|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|OIDYPT|2025-10-06|2026-01-02 02:31:47.371000|1|1|K6 |0809 |2|6|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|QEPRNT|2025-11-01|2026-01-02 06:45:42.967000|2|2|K6 |0851 |2|7|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|QEPRNT|2025-11-01|2026-01-02 06:45:42.967000|4|4|K6 |0851 |2|7|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|QEPRNT|2025-11-01|2026-01-02 06:45:42.967000|1|1|K6 |0851 |2|7|F|HK |N|Y|Y|N|N|N|Y|N|N|N||||0
06|QEPRNT|2025-11-01|2026-01-02 06:45:42.967000|3|3|K6 |0851 |2|7|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|QEPRNT|2025-11-01|2026-01-02 06:45:42.967000|5|5|K6 |0851 |2|7|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|QGCCUX|2026-01-01|2026-01-01 21:37:43.134000|1|1|K6 |0105 |2|14|C|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|SFHRUY|2025-10-20|2026-01-02 01:48:19.883000|1|1|K6 |0825 |2|6|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|SFHRUY|2025-10-20|2026-01-02 01:48:19.883000|4|4|K6 |0825 |2|6|F|HK |N|Y|Y|N|N|N|Y|N|N|N||||0
06|SFHRUY|2025-10-20|2026-01-02 01:48:19.883000|2|2|K6 |0825 |2|6|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|SFHRUY|2025-10-20|2026-01-02 01:48:19.883000|5|5|K6 |0825 |2|6|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|SFHRUY|2025-10-20|2026-01-02 01:48:19.883000|6|6|K6 |0825 |2|6|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|SFHRUY|2025-10-20|2026-01-02 01:48:19.883000|3|3|K6 |0825 |2|6|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|SVECWY|2025-12-23|2026-01-01 22:26:23.864000|2|1|K6 |0824 |2|14|C|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|SVECWY|2025-12-23|2026-01-01 22:26:23.864000|3|2|K6 |0824 |2|14|D|HK |N|Y|Y|N|N|N|Y|N|N|N||||0
06|UDRTTG|2025-08-04|2026-01-02 08:18:38.237000|1|1|K6 |0825 |2|32|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|UDRTTG|2025-08-04|2026-01-02 08:18:38.237000|2|2|K6 |0825 |2|32|F|HK |N|Y|Y|N|N|N|Y|N|N|N||||0
06|UYBZUR|2025-11-20|2026-01-01 19:58:44.348000|2|4|K6 |0808 |2|6|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|WLAWBK|2025-10-15|2026-01-02 07:25:40.310000|2|2|K6 |0850 |1|1|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|WLAWBK|2025-10-15|2026-01-02 07:25:40.310000|1|1|K6 |0850 |1|1|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|WSEJDP|2025-11-15|2026-01-02 06:35:25.682000|1|1|K6 |0760 |1|3|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|WUKSEE|2025-04-04|2026-01-01 21:50:32.603000|1|1|K6 |0841 |2|6|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|WUKSEE|2025-04-04|2026-01-01 21:50:32.603000|1|3|K6 |0808 |2|7|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|WUKSEE|2025-04-04|2026-01-01 21:50:32.603000|2|2|K6 |0841 |2|6|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|WUKSEE|2025-04-04|2026-01-01 21:50:32.603000|2|4|K6 |0808 |2|7|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|YBAVSZ|2025-11-11|2026-01-02 01:31:19.051000|6|6|K6 |0840 |2|7|F|HK |N|Y|Y|N|N|N|Y|N|N|N||||0
06|YBAVSZ|2025-11-11|2026-01-02 01:31:19.051000|3|3|K6 |0840 |2|7|C|HK |N|Y|N|Y|Y|N|N|N|N|N||||0
06|YBAVSZ|2025-11-11|2026-01-02 01:31:19.051000|4|4|K6 |0840 |2|7|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|YBAVSZ|2025-11-11|2026-01-02 01:31:19.051000|2|2|K6 |0840 |2|7|B|HK |N|Y|N|N|Y|N|N|N|N|N||||0
06|YBAVSZ|2025-11-11|2026-01-02 01:31:19.051000|1|1|K6 |0840 |2|7|A|HK |N|Y|Y|N|Y|N|N|N|N|N||||0
06|YBAVSZ|2025-11-11|2026-01-02 01:31:19.051000|5|5|K6 |0840 |2|7|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|YQNLMV|2025-11-04|2026-01-01 21:30:26.889000|2|2|K6 |0808 |2|8|E|HK |N|Y|N|N|N|N|Y|N|N|N||||0
06|YQNLMV|2025-11-04|2026-01-01 21:30:26.889000|1|1|K6 |0808 |2|8|D|HK |N|Y|N|Y|N|N|Y|N|N|N||||0
06|KUQYPA|2025-05-13|2026-01-02 03:19:02.645000|1|1|K6 |0840 |2|7|E|SS |N|Y|N|N|N|N|Y|N|N|N|A4G |2025-05-13|21:31:00|8
06|KUQYPA|2025-05-13|2026-01-02 03:19:02.645000|2|2|K6 |0840 |2|7|D|SS |N|Y|N|Y|N|N|Y|N|N|N|A4G |2025-05-13|21:31:00|8
06|DJHXHW|2025-05-29|2026-01-02 03:24:06.085000|2|2|K6 |0841 |2|7|F|SS |N|Y|Y|N|N|N|Y|N|N|N|A4G |2025-06-06|07:49:00|7
06|DJHXHW|2025-05-29|2026-01-02 03:24:06.085000|1|1|K6 |0841 |2|8|F|SS |N|Y|Y|N|N|N|Y|N|N|N|A4G |2025-06-06|07:49:00|7
06|UDRTTG|2025-08-04|2026-01-02 08:18:38.237000|1|1|K6 |0825 |2|32|E|SS |N|Y|N|N|N|N|Y|N|N|N|A4G |2025-08-06|06:53:00|5
06|UDRTTG|2025-08-04|2026-01-02 08:18:38.237000|2|2|K6 |0825 |2|32|F|SS |N|Y|Y|N|N|N|Y|N|N|N|A4G |2025-08-06|06:53:00|5
06|DJHXHW|2025-05-29|2026-01-02 03:24:06.085000|1|1|K6 |0841 |2|8|F|HK |N|Y|Y|N|N|N|Y|N|N|N|X4G |2025-09-30|22:49:00|8
06|DJHXHW|2025-05-29|2026-01-02 03:24:06.085000|1|3|K6 |0841 |2|8|F|KK |N|Y|Y|N|N|N|Y|N|N|N|A4G |2025-09-30|22:49:00|8
06|DJHXHW|2025-05-29|2026-01-02 03:24:06.085000|2|2|K6 |0841 |2|7|F|HK |N|Y|Y|N|N|N|Y|N|N|N|X4G |2025-09-30|22:49:00|8
06|DJHXHW|2025-05-29|2026-01-02 03:24:06.085000|2|4|K6 |0841 |2|7|F|KK |N|Y|Y|N|N|N|Y|N|N|N|A4G |2025-09-30|22:49:00|8
06|KUQYPA|2025-05-13|2026-01-02 03:19:02.645000|1|1|K6 |0840 |2|7|E|WK |N|Y|N|N|N|N|Y|N|N|N|X4G |2025-09-30|22:51:00|9
06|KUQYPA|2025-05-13|2026-01-02 03:19:02.645000|2|4|K6 |0840 |2|7|D|SC |N|Y|N|Y|N|N|Y|N|N|N|A4G |2025-09-30|22:51:00|9
06|KUQYPA|2025-05-13|2026-01-02 03:19:02.645000|2|2|K6 |0840 |2|7|D|WK |N|Y|N|Y|N|N|Y|N|N|N|X4G |2025-09-30|22:51:00|9
06|KUQYPA|2025-05-13|2026-01-02 03:19:02.645000|1|3|K6 |0840 |2|7|E|SC |N|Y|N|N|N|N|Y|N|N|N|A4G |2025-09-30|22:51:00|9
