04|INBMZS|2025-11-15|2025-12-31 22:35:46.967000|2|2|FFT||1021964730|0|HK||K6 ||||||AF|AFF |2025-12-29|06:13:00|18
04|INBMZS|2025-11-15|2025-12-31 22:35:46.967000|1|2|FFT||1021964730|0|HK||K6 ||||||AF|AFF |2025-11-21|09:29:00|11
04|INBMZS|2025-11-15|2025-12-31 22:35:46.967000|1|2|FFT||1021964730|0|HK||K6 ||||||AF||||0
04|KSFPDG|2025-11-22|2026-01-01 06:07:59.528000|1|1|FFT||5183461475|NO AGREEMENT|NO||K6 ||||||NH||||0
04|KSFPDG|2025-11-22|2026-01-01 06:07:59.528000|1|1|FFT||5183461475|NO AGREEMENT|NO||K6 ||||||NH|AFF |2025-12-04|05:33:00|8
04|QWGRZW|2025-11-22|2026-01-01 00:36:57.060000|1|1|FFT||9058279467|0|HK||K6 ||||||VN||||0
04|WOUGYM|2025-12-05|2026-01-01 08:52:59.056000|1|1|FFT||9066539776|0|HK||K6 ||||||VN||||0
04|WOUGYM|2025-12-05|2026-01-01 08:52:59.056000|2|1|FFT||9066539776|0|HK||K6 ||||||VN|AFF |2026-01-01|08:52:00|5
04|WOUGYM|2025-12-05|2026-01-01 08:52:59.056000|1|1|FFT||9066539776|0|HK||K6 ||||||VN|XFF |2026-01-01|08:52:00|5
04|FUGRKI|2025-12-18|2026-01-01 02:55:16.001000|1|1|FFT||9900497144|0|HK||K6 ||||||VN||||0
04|KNVSFO|2025-12-21|2026-01-01 02:52:59.343000|1|1|FFT||9011541842|0|HK||K6 ||||||VN||||0
04|WGAPPG|2025-12-22|2025-12-31 21:03:56.421000|1|1|FFT||5281900653|0|HK||K6 ||||||AF||||0
04|WGAPPG|2025-12-22|2025-12-31 21:03:56.421000|1|1|FFT||5281900653|0|HK||K6 ||||||AF|AFF |2025-12-22|10:17:00|1
04|MSNFMC|2025-12-24|2025-12-31 21:26:37.763000|1|1|FFT||9066935125|0|HK||K6 ||||||VN|XFF |2025-12-27|01:19:00|4
04|MSNFMC|2025-12-24|2025-12-31 21:26:37.763000|1|1|FFT||9066935125|0|HK||K6 ||||||VN||||0
04|MSNFMC|2025-12-24|2025-12-31 21:26:37.763000|2|1|FFT||9066935125|0|HK||K6 ||||||VN|AFF |2025-12-27|01:19:00|4
04|YKILAI|2025-12-26|2025-12-31 15:53:03.134000|1|1|FFT||9420045651|0|HK||K6 ||||||DL||||0
04|YKILAI|2025-12-26|2025-12-31 15:53:03.134000|1|1|FFT||9420045651|0|HK||K6 ||||||DL|AFF |2025-12-26|12:56:00|1
04|GIWETH|2025-12-29|2026-01-01 02:40:16.186000|1|1|FFT||9016777459|0|HK||K6 ||||||VN||||0
04|GIWETH|2025-12-29|2026-01-01 02:40:16.186000|1|1|FFT||9016777459|0|HK||K6 ||||||VN|AFF |2025-12-31|03:34:00|5
04|FGZRRW|2025-12-29|2025-12-31 10:48:40.370000|1|1|FFT||9043746086|0|HK||K6 ||||||VN|AFF |2025-12-29|22:25:00|1
04|FGZRRW|2025-12-29|2025-12-31 10:48:40.370000|1|1|FFT||9043746086|0|HK||K6 ||||||VN||||0
04|GMSHLZ|2025-12-29|2025-12-31 12:11:43.137000|1|1|FFT||9400136637|0|HK||K6 ||||||VN|AFF |2025-12-30|03:04:00|1
04|GMSHLZ|2025-12-29|2025-12-31 12:11:43.137000|1|1|FFT||9400136637|0|HK||K6 ||||||VN||||0
04|SHKTEY|2025-12-31|2025-12-31 16:44:56.992000|1|1|FFT||5114570870|0|HK||K6 ||||||AF||||0
04|UWGGUX|2025-12-31|2025-12-31 16:47:05.457000|1|1|FFT||5114570870|0|HK||K6 ||||||AF||||0
04|UTHWXD|2025-12-31|2026-01-01 04:13:10.516000|1|1|FFT||9005309990|0|HK||K6 ||||||VN||||0
04|IZOFON|2025-12-31|2026-01-01 02:40:19.733000|2|2|FFT||9039895950|0|HK||K6 ||||||VN|AFF |2025-12-31|05:42:00|1
04|IZOFON|2025-12-31|2026-01-01 02:40:19.733000|2|2|FFT||9039895950|0|HK||K6 ||||||VN||||0
04|SGFSHU|2025-12-31|2025-12-31 21:06:22.105000|1|1|FFT||9054338134|0|HK||K6 ||||||VN||||0
04|ENCPPQ|2025-12-31|2025-12-31 20:44:07.370000|1|1|FFT||9054338134|0|HK||K6 ||||||VN||||0
04|ARKQXM|2025-12-31|2025-12-31 19:56:05.044000|1|1|FFT||9064226776|0|HK||K6 ||||||VN||||0
04|LLBHMZ|2025-12-31|2025-12-31 18:20:09.775000|1|1|FFT||9067143238|0|HK||K6 ||||||VN||||0
04|UVXPNL|2025-12-31|2025-12-31 18:07:11.232000|1|1|FFT||9067143238|0|HK||K6 ||||||VN||||0
04|SIDHHU|2025-12-31|2025-12-31 18:08:37.721000|1|1|FFT||9067143238|0|HK||K6 ||||||VN||||0
04|EPBHTP|2025-12-31|2025-12-31 18:21:33.528000|1|1|FFT||9067143238|0|HK||K6 ||||||VN||||0
04|ATPQSL|2025-12-31|2025-12-31 18:26:03.527000|1|1|FFT||9067143238|0|HK||K6 ||||||VN||||0
04|SXFXMT|2025-12-31|2025-12-31 22:26:59.587000|1|1|FFT||9067150153|0|HK||K6 ||||||VN||||0
04|EOXVPA|2025-12-31|2025-12-31 22:20:24.906000|1|1|FFT||9067150153|0|HK||K6 ||||||VN||||0
04|WACBMG|2025-12-31|2025-12-31 23:05:45.811000|1|1|FFT||9067150153|0|HK||K6 ||||||VN||||0
04|IZOFON|2025-12-31|2026-01-01 02:40:19.733000|1|1|FFT||93144382|0|HK||K6 ||||||VN|AFF |2025-12-31|05:42:00|1
04|IZOFON|2025-12-31|2026-01-01 02:40:19.733000|1|1|FFT||93144382|0|HK||K6 ||||||VN||||0
04|SZLKGC|2025-12-31|2025-12-31 23:59:00.128000|2|2|FFT||WE9473861|0|HK||K6 ||||||CI||||0
04|SZLKGC|2025-12-31|2025-12-31 23:59:00.128000|2|2|FFT||WE9473861|0|HK||K6 ||||||CI|AFF |2025-12-31|23:33:00|1
04|SZLKGC|2025-12-31|2025-12-31 23:59:00.128000|1|1|FFT||WF7284227|0|HK||K6 ||||||CI|AFF |2025-12-31|23:33:00|1
04|SZLKGC|2025-12-31|2025-12-31 23:59:00.128000|1|1|FFT||WF7284227|0|HK||K6 ||||||CI||||0
04|KMELRH|2026-01-01|2026-01-01 06:05:23.638000|1|1|FFT||15659664422|NO AGREEMENT|NO||K6 ||||||0V||||0
04|KMELRH|2026-01-01|2026-01-01 06:05:23.638000|1|1|FFT||15659664422|NO AGREEMENT|NO||K6 ||||||0V|AFF |2026-01-01|04:00:00|2
04|FCKAUV|2026-01-01|2026-01-01 07:39:29.292000|1|3|FFT||15659664422|NO AGREEMENT|NO||K6 ||||||0V||||0
04|NONNTF|2026-01-01|2026-01-01 07:34:58.544000|1|3|FFT||15659664422|NO AGREEMENT|NO||K6 ||||||0V|AFF |2026-01-01|07:23:00|2
04|NONNTF|2026-01-01|2026-01-01 07:34:58.544000|1|3|FFT||15659664422|NO AGREEMENT|NO||K6 ||||||0V||||0
04|FCKAUV|2026-01-01|2026-01-01 07:39:29.292000|1|3|FFT||15659664422|NO AGREEMENT|NO||K6 ||||||0V|AFF |2026-01-01|07:34:00|1
04|KMBIBE|2026-01-01|2026-01-01 09:39:49.706000|1|1|FFT||5661314386|NO AGREEMENT|NO||K6 ||||||NH||||0
04|JNYBWN|2026-01-01|2026-01-01 09:53:52.336000|1|1|FFT||5661314386|NO AGREEMENT|NO||K6 ||||||NH||||0
04|JPATRK|2026-01-01|2026-01-01 10:24:20.961000|1|1|FFT||5661314386|NO AGREEMENT|NO||K6 ||||||NH||||0
04|KJIKNN|2026-01-01|2026-01-01 07:45:52.856000|1|2|FFT||9008112122|0|HK||K6 ||||||VN||||0
04|HZJEXO|2026-01-01|2026-01-01 09:08:13.295000|1|2|FFT||9008112122|0|HK||K6 ||||||VN||||0
04|HZFOPN|2026-01-01|2026-01-01 09:03:11.097000|1|1|FFT||9054338134|0|HK||K6 ||||||VN||||0
04|NRGRBJ|2026-01-01|2026-01-01 07:09:03.401000|1|1|FFT||9064226776|0|HK||K6 ||||||VN||||0
04|NNCNEK|2026-01-01|2026-01-01 07:05:09.634000|1|1|FFT||9064226776|0|HK||K6 ||||||VN||||0
04|NPHZRE|2026-01-01|2026-01-01 09:39:27.318000|1|1|FFT||9066277557|0|HK||K6 ||||||VN|AFF |2026-01-01|09:31:00|5
04|NPHZRE|2026-01-01|2026-01-01 09:39:27.318000|1|1|FFT||9066277557|0|HK||K6 ||||||VN||||0
04|JSBVKA|2026-01-01|2026-01-01 06:20:02.686000|1|1|FFT||9067147209|0|HK||K6 ||||||VN||||0
04|JSBVKA|2026-01-01|2026-01-01 06:20:02.686000|2|2|FFT||9067147610|0|HK||K6 ||||||VN||||0
04|GHLCFC|2026-01-01|2026-01-01 06:10:55.131000|1|1|FFT||9067162064|0|HK||K6 ||||||VN||||0
04|FAEKAR|2026-01-01|2026-01-01 04:12:40.081000|1|1|FFT||94249368|0|HK||K6 ||||||VN||||0
04|FAEKAR|2026-01-01|2026-01-01 04:12:40.081000|1|1|FFT||94249368|0|HK||K6 ||||||VN|AFF |2026-01-01|02:25:00|1
